codSTZ;tipoSENS;giorno;ora;minimo;medio;massimo
153;LFREAT;26/11/2019;15:00;22.760;22.760;22.760
153;LFREAT;26/11/2019;16:00;22.740;22.740;22.740
153;LFREAT;26/11/2019;17:00;22.730;22.730;22.730
153;LFREAT;26/11/2019;18:00;22.710;22.710;22.710
153;LFREAT;26/11/2019;19:00;22.690;22.690;22.690
153;LFREAT;26/11/2019;20:00;22.670;22.670;22.670
153;LFREAT;26/11/2019;21:00;22.650;22.650;22.650
153;LFREAT;26/11/2019;22:00;22.630;22.630;22.630
153;LFREAT;26/11/2019;23:00;22.610;22.610;22.610
153;LFREAT;27/11/2019;00:00;22.590;22.590;22.590
153;LFREAT;27/11/2019;01:00;22.560;22.560;22.560
153;LFREAT;27/11/2019;02:00;22.540;22.540;22.540
153;LFREAT;27/11/2019;03:00;22.520;22.520;22.520
153;LFREAT;27/11/2019;04:00;22.500;22.500;22.500
153;LFREAT;27/11/2019;05:00;22.480;22.480;22.480
153;LFREAT;27/11/2019;06:00;22.460;22.460;22.460
153;LFREAT;27/11/2019;07:00;22.440;22.440;22.440
153;LFREAT;27/11/2019;08:00;22.420;22.420;22.420
153;LFREAT;27/11/2019;09:00;22.400;22.400;22.400
153;LFREAT;27/11/2019;10:00;22.380;22.380;22.380
153;LFREAT;27/11/2019;11:00;22.360;22.360;22.360
153;LFREAT;27/11/2019;12:00;22.330;22.330;22.330
153;LFREAT;27/11/2019;13:00;22.310;22.310;22.310
153;LFREAT;27/11/2019;14:00;22.290;22.290;22.290
153;LFREAT;27/11/2019;15:00;22.260;22.260;22.260
153;LFREAT;27/11/2019;16:00;22.250;22.250;22.250
153;LFREAT;27/11/2019;17:00;22.220;22.220;22.220
153;LFREAT;27/11/2019;18:00;22.210;22.210;22.210
153;LFREAT;27/11/2019;19:00;22.180;22.180;22.180
153;LFREAT;27/11/2019;20:00;22.170;22.170;22.170
153;LFREAT;27/11/2019;21:00;22.150;22.150;22.150
153;LFREAT;27/11/2019;22:00;22.130;22.130;22.130
153;LFREAT;27/11/2019;23:00;22.110;22.110;22.110
153;LFREAT;28/11/2019;00:00;22.090;22.090;22.090
153;LFREAT;28/11/2019;01:00;22.070;22.070;22.070
153;LFREAT;28/11/2019;02:00;22.050;22.050;22.050
153;LFREAT;28/11/2019;03:00;22.030;22.030;22.030
153;LFREAT;28/11/2019;04:00;22.020;22.020;22.020
153;LFREAT;28/11/2019;05:00;21.990;21.990;21.990
153;LFREAT;28/11/2019;06:00;21.970;21.970;21.970
153;LFREAT;28/11/2019;07:00;21.960;21.960;21.960
153;LFREAT;28/11/2019;08:00;21.940;21.940;21.940
153;LFREAT;28/11/2019;09:00;21.930;21.930;21.930
153;LFREAT;28/11/2019;10:00;21.910;21.910;21.910
153;LFREAT;28/11/2019;11:00;21.890;21.890;21.890
153;LFREAT;28/11/2019;12:00;21.870;21.870;21.870
153;LFREAT;28/11/2019;13:00;21.850;21.850;21.850
153;LFREAT;28/11/2019;14:00;21.830;21.830;21.830
153;LFREAT;28/11/2019;15:00;21.810;21.810;21.810
153;LFREAT;28/11/2019;16:00;21.800;21.800;21.800
153;LFREAT;28/11/2019;17:00;21.780;21.780;21.780
153;LFREAT;28/11/2019;18:00;21.770;21.770;21.770
153;LFREAT;28/11/2019;19:00;21.750;21.750;21.750
153;LFREAT;28/11/2019;20:00;21.740;21.740;21.740
153;LFREAT;28/11/2019;21:00;21.720;21.720;21.720
153;LFREAT;28/11/2019;22:00;21.710;21.710;21.710
153;LFREAT;28/11/2019;23:00;21.700;21.700;21.700
153;LFREAT;29/11/2019;00:00;21.680;21.680;21.680
153;LFREAT;29/11/2019;01:00;21.650;21.650;21.650
153;LFREAT;29/11/2019;02:00;21.650;21.650;21.650
153;LFREAT;29/11/2019;03:00;21.630;21.630;21.630
153;LFREAT;29/11/2019;04:00;21.610;21.610;21.610
153;LFREAT;29/11/2019;05:00;21.600;21.600;21.600
153;LFREAT;29/11/2019;06:00;21.580;21.580;21.580
153;LFREAT;29/11/2019;07:00;21.570;21.570;21.570
153;LFREAT;29/11/2019;08:00;21.560;21.560;21.560
153;LFREAT;29/11/2019;09:00;21.550;21.550;21.550
153;LFREAT;29/11/2019;10:00;21.530;21.530;21.530
153;LFREAT;29/11/2019;11:00;21.510;21.510;21.510
153;LFREAT;29/11/2019;12:00;21.500;21.500;21.500
153;LFREAT;29/11/2019;13:00;21.480;21.480;21.480
153;LFREAT;29/11/2019;14:00;21.470;21.470;21.470
153;LFREAT;29/11/2019;15:00;21.460;21.460;21.460
153;LFREAT;29/11/2019;16:00;21.450;21.450;21.450
153;LFREAT;29/11/2019;17:00;21.430;21.430;21.430
153;LFREAT;29/11/2019;18:00;21.420;21.420;21.420
153;LFREAT;29/11/2019;19:00;21.410;21.410;21.410
153;LFREAT;29/11/2019;20:00;21.400;21.400;21.400
153;LFREAT;29/11/2019;21:00;21.380;21.380;21.380
153;LFREAT;29/11/2019;22:00;21.370;21.370;21.370
153;LFREAT;29/11/2019;23:00;21.360;21.360;21.360
153;LFREAT;30/11/2019;00:00;21.350;21.350;21.350
153;LFREAT;30/11/2019;01:00;21.330;21.330;21.330
153;LFREAT;30/11/2019;02:00;21.320;21.320;21.320
153;LFREAT;30/11/2019;03:00;21.310;21.310;21.310
153;LFREAT;30/11/2019;04:00;21.300;21.300;21.300
153;LFREAT;30/11/2019;05:00;21.290;21.290;21.290
153;LFREAT;30/11/2019;06:00;21.280;21.280;21.280
153;LFREAT;30/11/2019;07:00;21.270;21.270;21.270
153;LFREAT;30/11/2019;08:00;21.260;21.260;21.260
153;LFREAT;30/11/2019;09:00;21.250;21.250;21.250
153;LFREAT;30/11/2019;10:00;21.240;21.240;21.240
153;LFREAT;30/11/2019;11:00;21.230;21.230;21.230
153;LFREAT;30/11/2019;12:00;21.210;21.210;21.210
153;LFREAT;30/11/2019;13:00;21.200;21.200;21.200
153;LFREAT;30/11/2019;14:00;21.190;21.190;21.190
153;LFREAT;30/11/2019;15:00;21.180;21.180;21.180
153;LFREAT;30/11/2019;16:00;21.170;21.170;21.170
153;LFREAT;30/11/2019;17:00;21.160;21.160;21.160
153;LFREAT;30/11/2019;18:00;21.150;21.150;21.150
153;LFREAT;30/11/2019;19:00;21.140;21.140;21.140
153;LFREAT;30/11/2019;20:00;21.120;21.120;21.120
153;LFREAT;30/11/2019;21:00;21.120;21.120;21.120
153;LFREAT;30/11/2019;22:00;21.100;21.100;21.100
153;LFREAT;30/11/2019;23:00;21.090;21.090;21.090
153;LFREAT;01/12/2019;00:00;21.080;21.080;21.080
153;LFREAT;01/12/2019;01:00;21.070;21.070;21.070
153;LFREAT;01/12/2019;02:00;21.060;21.060;21.060
153;LFREAT;01/12/2019;03:00;21.050;21.050;21.050
153;LFREAT;01/12/2019;04:00;21.030;21.030;21.030
153;LFREAT;01/12/2019;05:00;21.030;21.030;21.030
153;LFREAT;01/12/2019;06:00;21.010;21.010;21.010
153;LFREAT;01/12/2019;07:00;21.000;21.000;21.000
153;LFREAT;01/12/2019;08:00;20.990;20.990;20.990
153;LFREAT;01/12/2019;09:00;20.990;20.990;20.990
153;LFREAT;01/12/2019;10:00;20.980;20.980;20.980
153;LFREAT;01/12/2019;11:00;20.960;20.960;20.960
153;LFREAT;01/12/2019;12:00;20.950;20.950;20.950
153;LFREAT;01/12/2019;13:00;20.940;20.940;20.940
153;LFREAT;01/12/2019;14:00;20.930;20.930;20.930
153;LFREAT;01/12/2019;15:00;20.920;20.920;20.920
153;LFREAT;01/12/2019;16:00;20.900;20.900;20.900
153;LFREAT;01/12/2019;17:00;20.890;20.890;20.890
153;LFREAT;01/12/2019;18:00;20.880;20.880;20.880
153;LFREAT;01/12/2019;19:00;20.870;20.870;20.870
153;LFREAT;01/12/2019;20:00;20.870;20.870;20.870
153;LFREAT;01/12/2019;21:00;20.850;20.850;20.850
153;LFREAT;01/12/2019;22:00;20.850;20.850;20.850
153;LFREAT;01/12/2019;23:00;20.830;20.830;20.830
153;LFREAT;02/12/2019;00:00;20.820;20.820;20.820
153;LFREAT;02/12/2019;01:00;20.810;20.810;20.810
153;LFREAT;02/12/2019;02:00;20.800;20.800;20.800
153;LFREAT;02/12/2019;03:00;20.790;20.790;20.790
153;LFREAT;02/12/2019;04:00;20.780;20.780;20.780
153;LFREAT;02/12/2019;05:00;20.770;20.770;20.770
153;LFREAT;02/12/2019;06:00;20.760;20.760;20.760
153;LFREAT;02/12/2019;07:00;20.750;20.750;20.750
153;LFREAT;02/12/2019;08:00;20.750;20.750;20.750
153;LFREAT;02/12/2019;09:00;20.740;20.740;20.740
153;LFREAT;02/12/2019;10:00;20.730;20.730;20.730
153;LFREAT;02/12/2019;11:00;20.720;20.720;20.720
153;LFREAT;02/12/2019;12:00;20.710;20.710;20.710
153;LFREAT;02/12/2019;13:00;20.710;20.710;20.710
153;LFREAT;02/12/2019;14:00;20.690;20.690;20.690
153;LFREAT;02/12/2019;15:00;20.690;20.690;20.690
153;LFREAT;02/12/2019;16:00;20.680;20.680;20.680
153;LFREAT;02/12/2019;17:00;20.680;20.680;20.680
153;LFREAT;02/12/2019;18:00;20.670;20.670;20.670
153;LFREAT;02/12/2019;19:00;20.680;20.680;20.680
153;LFREAT;02/12/2019;20:00;20.670;20.670;20.670
153;LFREAT;02/12/2019;21:00;20.660;20.660;20.660
153;LFREAT;02/12/2019;22:00;20.660;20.660;20.660
153;LFREAT;02/12/2019;23:00;20.650;20.650;20.650
153;LFREAT;03/12/2019;00:00;20.640;20.640;20.640
153;LFREAT;03/12/2019;01:00;20.630;20.630;20.630
153;LFREAT;03/12/2019;02:00;20.630;20.630;20.630
153;LFREAT;03/12/2019;03:00;20.620;20.620;20.620
153;LFREAT;03/12/2019;04:00;20.610;20.610;20.610
153;LFREAT;03/12/2019;05:00;20.600;20.600;20.600
153;LFREAT;03/12/2019;06:00;20.590;20.590;20.590
153;LFREAT;03/12/2019;07:00;20.590;20.590;20.590
153;LFREAT;03/12/2019;08:00;20.590;20.590;20.590
153;LFREAT;03/12/2019;09:00;20.580;20.580;20.580
153;LFREAT;03/12/2019;10:00;20.580;20.580;20.580
153;LFREAT;03/12/2019;11:00;20.570;20.570;20.570
153;LFREAT;03/12/2019;12:00;20.560;20.560;20.560
153;LFREAT;03/12/2019;13:00;20.550;20.550;20.550
153;LFREAT;03/12/2019;14:00;20.540;20.540;20.540
153;LFREAT;03/12/2019;15:00;20.530;20.530;20.530
153;LFREAT;03/12/2019;16:00;20.530;20.530;20.530
153;LFREAT;03/12/2019;17:00;20.520;20.520;20.520
153;LFREAT;03/12/2019;18:00;20.520;20.520;20.520
153;LFREAT;03/12/2019;19:00;20.510;20.510;20.510
153;LFREAT;03/12/2019;20:00;20.510;20.510;20.510
153;LFREAT;03/12/2019;21:00;20.500;20.500;20.500
153;LFREAT;03/12/2019;22:00;20.500;20.500;20.500
153;LFREAT;03/12/2019;23:00;20.490;20.490;20.490
153;LFREAT;04/12/2019;00:00;20.480;20.480;20.480
153;LFREAT;04/12/2019;01:00;20.470;20.470;20.470
153;LFREAT;04/12/2019;02:00;20.460;20.460;20.460
153;LFREAT;04/12/2019;03:00;20.450;20.450;20.450
153;LFREAT;04/12/2019;04:00;20.440;20.440;20.440
153;LFREAT;04/12/2019;05:00;20.440;20.440;20.440
153;LFREAT;04/12/2019;06:00;20.430;20.430;20.430
153;LFREAT;04/12/2019;07:00;20.430;20.430;20.430
153;LFREAT;04/12/2019;08:00;20.420;20.420;20.420
153;LFREAT;04/12/2019;09:00;20.420;20.420;20.420
153;LFREAT;04/12/2019;10:00;20.410;20.410;20.410
153;LFREAT;04/12/2019;11:00;20.400;20.400;20.400
153;LFREAT;04/12/2019;12:00;20.390;20.390;20.390
153;LFREAT;04/12/2019;13:00;20.380;20.380;20.380
153;LFREAT;04/12/2019;14:00;20.370;20.370;20.370
153;LFREAT;04/12/2019;15:00;20.360;20.360;20.360
153;LFREAT;04/12/2019;16:00;20.360;20.360;20.360
153;LFREAT;04/12/2019;17:00;20.350;20.350;20.350
153;LFREAT;04/12/2019;18:00;20.350;20.350;20.350
153;LFREAT;04/12/2019;19:00;20.330;20.330;20.330
153;LFREAT;04/12/2019;20:00;20.340;20.340;20.340
153;LFREAT;04/12/2019;21:00;20.330;20.330;20.330
153;LFREAT;04/12/2019;22:00;20.320;20.320;20.320
153;LFREAT;04/12/2019;23:00;20.320;20.320;20.320
153;LFREAT;05/12/2019;00:00;20.310;20.310;20.310
153;LFREAT;05/12/2019;01:00;20.310;20.310;20.310
153;LFREAT;05/12/2019;02:00;20.300;20.300;20.300
153;LFREAT;05/12/2019;03:00;20.290;20.290;20.290
153;LFREAT;05/12/2019;04:00;20.290;20.290;20.290
153;LFREAT;05/12/2019;05:00;20.280;20.280;20.280
153;LFREAT;05/12/2019;06:00;20.280;20.280;20.280
153;LFREAT;05/12/2019;07:00;20.280;20.280;20.280
153;LFREAT;05/12/2019;08:00;20.270;20.270;20.270
153;LFREAT;05/12/2019;09:00;20.270;20.270;20.270
153;LFREAT;05/12/2019;10:00;20.260;20.260;20.260
153;LFREAT;05/12/2019;11:00;20.260;20.260;20.260
153;LFREAT;05/12/2019;12:00;20.250;20.250;20.250
153;LFREAT;05/12/2019;13:00;20.240;20.240;20.240
153;LFREAT;05/12/2019;14:00;20.230;20.230;20.230
153;LFREAT;05/12/2019;15:00;20.230;20.230;20.230
153;LFREAT;05/12/2019;16:00;20.230;20.230;20.230
153;LFREAT;05/12/2019;17:00;20.220;20.220;20.220
153;LFREAT;05/12/2019;18:00;20.210;20.210;20.210
153;LFREAT;05/12/2019;19:00;20.210;20.210;20.210
153;LFREAT;05/12/2019;20:00;20.210;20.210;20.210
153;LFREAT;05/12/2019;21:00;20.200;20.200;20.200
153;LFREAT;05/12/2019;22:00;20.190;20.190;20.190
153;LFREAT;05/12/2019;23:00;20.190;20.190;20.190
153;LFREAT;06/12/2019;00:00;20.180;20.180;20.180
153;LFREAT;06/12/2019;01:00;20.170;20.170;20.170
153;LFREAT;06/12/2019;02:00;20.170;20.170;20.170
153;LFREAT;06/12/2019;03:00;20.160;20.160;20.160
153;LFREAT;06/12/2019;04:00;20.160;20.160;20.160
153;LFREAT;06/12/2019;05:00;20.150;20.150;20.150
153;LFREAT;06/12/2019;06:00;20.150;20.150;20.150
153;LFREAT;06/12/2019;07:00;20.140;20.140;20.140
153;LFREAT;06/12/2019;08:00;20.140;20.140;20.140
153;LFREAT;06/12/2019;09:00;20.130;20.130;20.130
153;LFREAT;06/12/2019;10:00;20.130;20.130;20.130
153;LFREAT;06/12/2019;11:00;20.120;20.120;20.120
153;LFREAT;06/12/2019;12:00;20.110;20.110;20.110
153;LFREAT;06/12/2019;13:00;20.100;20.100;20.100
153;LFREAT;06/12/2019;14:00;20.100;20.100;20.100
153;LFREAT;06/12/2019;15:00;20.090;20.090;20.090
153;LFREAT;06/12/2019;16:00;20.090;20.090;20.090
153;LFREAT;06/12/2019;17:00;20.080;20.080;20.080
153;LFREAT;06/12/2019;18:00;20.080;20.080;20.080
153;LFREAT;06/12/2019;19:00;20.070;20.070;20.070
153;LFREAT;06/12/2019;20:00;20.070;20.070;20.070
153;LFREAT;06/12/2019;21:00;20.060;20.060;20.060
153;LFREAT;06/12/2019;22:00;20.050;20.050;20.050
153;LFREAT;06/12/2019;23:00;20.050;20.050;20.050
153;LFREAT;07/12/2019;00:00;20.040;20.040;20.040
153;LFREAT;07/12/2019;01:00;20.040;20.040;20.040
153;LFREAT;07/12/2019;02:00;20.030;20.030;20.030
153;LFREAT;07/12/2019;03:00;20.030;20.030;20.030
153;LFREAT;07/12/2019;04:00;20.020;20.020;20.020
153;LFREAT;07/12/2019;05:00;20.010;20.010;20.010
153;LFREAT;07/12/2019;06:00;20.010;20.010;20.010
153;LFREAT;07/12/2019;07:00;20.010;20.010;20.010
153;LFREAT;07/12/2019;08:00;20.010;20.010;20.010
153;LFREAT;07/12/2019;09:00;20.010;20.010;20.010
153;LFREAT;07/12/2019;10:00;20.000;20.000;20.000
153;LFREAT;07/12/2019;11:00;20.000;20.000;20.000
153;LFREAT;07/12/2019;12:00;19.990;19.990;19.990
153;LFREAT;07/12/2019;13:00;19.990;19.990;19.990
153;LFREAT;07/12/2019;14:00;19.980;19.980;19.980
153;LFREAT;07/12/2019;15:00;19.980;19.980;19.980
153;LFREAT;07/12/2019;16:00;19.980;19.980;19.980
153;LFREAT;07/12/2019;17:00;19.980;19.980;19.980
153;LFREAT;07/12/2019;18:00;19.980;19.980;19.980
153;LFREAT;07/12/2019;19:00;19.980;19.980;19.980
153;LFREAT;07/12/2019;20:00;19.970;19.970;19.970
153;LFREAT;07/12/2019;21:00;19.960;19.960;19.960
153;LFREAT;07/12/2019;22:00;19.970;19.970;19.970
153;LFREAT;07/12/2019;23:00;19.960;19.960;19.960
153;LFREAT;08/12/2019;00:00;19.960;19.960;19.960
153;LFREAT;08/12/2019;01:00;19.950;19.950;19.950
153;LFREAT;08/12/2019;02:00;19.940;19.940;19.940
153;LFREAT;08/12/2019;03:00;19.940;19.940;19.940
153;LFREAT;08/12/2019;04:00;19.930;19.930;19.930
153;LFREAT;08/12/2019;05:00;19.940;19.940;19.940
153;LFREAT;08/12/2019;06:00;19.930;19.930;19.930
153;LFREAT;08/12/2019;07:00;19.930;19.930;19.930
153;LFREAT;08/12/2019;08:00;19.920;19.920;19.920
153;LFREAT;08/12/2019;09:00;19.920;19.920;19.920
153;LFREAT;08/12/2019;10:00;19.920;19.920;19.920
153;LFREAT;08/12/2019;11:00;19.910;19.910;19.910
153;LFREAT;08/12/2019;12:00;19.910;19.910;19.910
153;LFREAT;08/12/2019;13:00;19.900;19.900;19.900
153;LFREAT;08/12/2019;14:00;19.890;19.890;19.890
153;LFREAT;08/12/2019;15:00;19.880;19.880;19.880
153;LFREAT;08/12/2019;16:00;19.880;19.880;19.880
153;LFREAT;08/12/2019;17:00;19.880;19.880;19.880
153;LFREAT;08/12/2019;18:00;19.880;19.880;19.880
153;LFREAT;08/12/2019;19:00;19.870;19.870;19.870
153;LFREAT;08/12/2019;20:00;19.870;19.870;19.870
153;LFREAT;08/12/2019;21:00;19.860;19.860;19.860
153;LFREAT;08/12/2019;22:00;19.860;19.860;19.860
153;LFREAT;08/12/2019;23:00;19.850;19.850;19.850
153;LFREAT;09/12/2019;00:00;19.840;19.840;19.840
153;LFREAT;09/12/2019;01:00;19.840;19.840;19.840
153;LFREAT;09/12/2019;02:00;19.830;19.830;19.830
153;LFREAT;09/12/2019;03:00;19.830;19.830;19.830
153;LFREAT;09/12/2019;04:00;19.820;19.820;19.820
153;LFREAT;09/12/2019;05:00;19.820;19.820;19.820
153;LFREAT;09/12/2019;06:00;19.810;19.810;19.810
153;LFREAT;09/12/2019;07:00;19.810;19.810;19.810
153;LFREAT;09/12/2019;08:00;19.810;19.810;19.810
153;LFREAT;09/12/2019;09:00;19.810;19.810;19.810
153;LFREAT;09/12/2019;10:00;19.800;19.800;19.800
153;LFREAT;09/12/2019;11:00;19.800;19.800;19.800
153;LFREAT;09/12/2019;12:00;19.790;19.790;19.790
153;LFREAT;09/12/2019;13:00;19.790;19.790;19.790
153;LFREAT;09/12/2019;14:00;19.780;19.780;19.780
153;LFREAT;09/12/2019;15:00;19.780;19.780;19.780
153;LFREAT;09/12/2019;16:00;19.770;19.770;19.770
153;LFREAT;09/12/2019;17:00;19.770;19.770;19.770
153;LFREAT;09/12/2019;18:00;19.780;19.780;19.780
153;LFREAT;09/12/2019;19:00;19.770;19.770;19.770
153;LFREAT;09/12/2019;20:00;19.770;19.770;19.770
153;LFREAT;09/12/2019;21:00;19.770;19.770;19.770
153;LFREAT;09/12/2019;22:00;19.770;19.770;19.770
153;LFREAT;09/12/2019;23:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;00:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;01:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;02:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;03:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;04:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;05:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;06:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;07:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;08:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;09:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;10:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;11:00;19.770;19.770;19.770
153;LFREAT;10/12/2019;12:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;13:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;14:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;15:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;16:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;17:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;18:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;19:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;20:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;21:00;19.760;19.760;19.760
153;LFREAT;10/12/2019;22:00;19.750;19.750;19.750
153;LFREAT;10/12/2019;23:00;19.750;19.750;19.750
153;LFREAT;11/12/2019;00:00;19.740;19.740;19.740
153;LFREAT;11/12/2019;01:00;19.740;19.740;19.740
153;LFREAT;11/12/2019;02:00;19.730;19.730;19.730
153;LFREAT;11/12/2019;03:00;19.730;19.730;19.730
153;LFREAT;11/12/2019;04:00;19.720;19.720;19.720
153;LFREAT;11/12/2019;05:00;19.720;19.720;19.720
153;LFREAT;11/12/2019;06:00;19.720;19.720;19.720
153;LFREAT;11/12/2019;07:00;19.720;19.720;19.720
153;LFREAT;11/12/2019;08:00;19.710;19.710;19.710
153;LFREAT;11/12/2019;09:00;19.710;19.710;19.710
153;LFREAT;11/12/2019;10:00;19.710;19.710;19.710
153;LFREAT;11/12/2019;11:00;19.700;19.700;19.700
153;LFREAT;11/12/2019;12:00;19.690;19.690;19.690
153;LFREAT;11/12/2019;13:00;19.680;19.680;19.680
153;LFREAT;11/12/2019;14:00;19.680;19.680;19.680
153;LFREAT;11/12/2019;15:00;19.670;19.670;19.670
153;LFREAT;11/12/2019;16:00;19.670;19.670;19.670
153;LFREAT;11/12/2019;17:00;19.670;19.670;19.670
153;LFREAT;11/12/2019;18:00;19.660;19.660;19.660
153;LFREAT;11/12/2019;19:00;19.660;19.660;19.660
153;LFREAT;11/12/2019;20:00;19.660;19.660;19.660
153;LFREAT;11/12/2019;21:00;19.660;19.660;19.660
153;LFREAT;11/12/2019;22:00;19.650;19.650;19.650
153;LFREAT;11/12/2019;23:00;19.650;19.650;19.650
153;LFREAT;12/12/2019;00:00;19.640;19.640;19.640
153;LFREAT;12/12/2019;01:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;02:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;03:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;04:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;05:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;06:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;07:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;08:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;09:00;19.640;19.640;19.640
153;LFREAT;12/12/2019;10:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;11:00;19.630;19.630;19.630
153;LFREAT;12/12/2019;12:00;19.620;19.620;19.620
153;LFREAT;12/12/2019;13:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;14:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;15:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;16:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;17:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;18:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;19:00;19.610;19.610;19.610
153;LFREAT;12/12/2019;20:00;19.600;19.600;19.600
153;LFREAT;12/12/2019;21:00;19.600;19.600;19.600
153;LFREAT;12/12/2019;22:00;19.590;19.590;19.590
153;LFREAT;12/12/2019;23:00;19.590;19.590;19.590
153;LFREAT;13/12/2019;00:00;19.590;19.590;19.590
153;LFREAT;13/12/2019;01:00;19.580;19.580;19.580
153;LFREAT;13/12/2019;02:00;19.580;19.580;19.580
153;LFREAT;13/12/2019;03:00;19.570;19.570;19.570
153;LFREAT;13/12/2019;04:00;19.570;19.570;19.570
153;LFREAT;13/12/2019;05:00;19.570;19.570;19.570
153;LFREAT;13/12/2019;06:00;19.560;19.560;19.560
153;LFREAT;13/12/2019;07:00;19.570;19.570;19.570
153;LFREAT;13/12/2019;08:00;19.560;19.560;19.560
153;LFREAT;13/12/2019;09:00;19.560;19.560;19.560
153;LFREAT;13/12/2019;10:00;19.550;19.550;19.550
153;LFREAT;13/12/2019;11:00;19.540;19.540;19.540
153;LFREAT;13/12/2019;12:00;19.530;19.530;19.530
153;LFREAT;13/12/2019;13:00;19.520;19.520;19.520
153;LFREAT;13/12/2019;14:00;19.520;19.520;19.520
153;LFREAT;13/12/2019;15:00;19.520;19.520;19.520
153;LFREAT;13/12/2019;16:00;19.510;19.510;19.510
153;LFREAT;13/12/2019;17:00;19.520;19.520;19.520
153;LFREAT;13/12/2019;18:00;19.530;19.530;19.530
153;LFREAT;13/12/2019;19:00;19.530;19.530;19.530
153;LFREAT;13/12/2019;20:00;19.540;19.540;19.540
153;LFREAT;13/12/2019;21:00;19.550;19.550;19.550
153;LFREAT;13/12/2019;22:00;19.560;19.560;19.560
153;LFREAT;13/12/2019;23:00;19.560;19.560;19.560
153;LFREAT;14/12/2019;00:00;19.570;19.570;19.570
153;LFREAT;14/12/2019;01:00;19.570;19.570;19.570
153;LFREAT;14/12/2019;02:00;19.570;19.570;19.570
153;LFREAT;14/12/2019;03:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;04:00;19.570;19.570;19.570
153;LFREAT;14/12/2019;05:00;19.570;19.570;19.570
153;LFREAT;14/12/2019;06:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;07:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;08:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;09:00;19.590;19.590;19.590
153;LFREAT;14/12/2019;10:00;19.590;19.590;19.590
153;LFREAT;14/12/2019;11:00;19.590;19.590;19.590
153;LFREAT;14/12/2019;12:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;13:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;14:00;19.580;19.580;19.580
153;LFREAT;14/12/2019;15:00;19.590;19.590;19.590
153;LFREAT;14/12/2019;16:00;19.590;19.590;19.590
153;LFREAT;14/12/2019;17:00;19.600;19.600;19.600
153;LFREAT;14/12/2019;18:00;19.600;19.600;19.600
153;LFREAT;14/12/2019;19:00;19.600;19.600;19.600
153;LFREAT;14/12/2019;20:00;19.610;19.610;19.610
153;LFREAT;14/12/2019;21:00;19.610;19.610;19.610
153;LFREAT;14/12/2019;22:00;19.610;19.610;19.610
153;LFREAT;14/12/2019;23:00;19.610;19.610;19.610
153;LFREAT;15/12/2019;00:00;19.610;19.610;19.610
153;LFREAT;15/12/2019;01:00;19.600;19.600;19.600
153;LFREAT;15/12/2019;02:00;19.610;19.610;19.610
153;LFREAT;15/12/2019;03:00;19.620;19.620;19.620
153;LFREAT;15/12/2019;04:00;19.610;19.610;19.610
153;LFREAT;15/12/2019;05:00;19.610;19.610;19.610
153;LFREAT;15/12/2019;06:00;19.600;19.600;19.600
153;LFREAT;15/12/2019;07:00;19.610;19.610;19.610
153;LFREAT;15/12/2019;08:00;19.610;19.610;19.610
